,Number,Latitude,Longitude,Address
568,569,49.757905,8.99909,"BFT Station
DKV-Nr: 0098788
Erbacher Str. 26
DE-64732 Bad König
Tel.: 06063 1474"
569,570,50.51821367849,8.625831912254,"BFT Station
DKV-Nr: 3499740
Dorfgraben 1
DE-35625 Hüttenberg
Tel.: 06403 779990"
570,571,49.840255,9.158075,"OIL! Station
DKV-Nr: 0074087
Erlenbacher Str. 12
DE-63820 Elsenfeld
Tel.: 06022 623710"
571,572,50.013741,8.063675,"SHELL Station
DKV-Nr: 0004681
Rheinallee 2
DE-65347 Eltville am Rhein
Tel.: 0672 35815"
572,573,50.43745,8.29107,"BFT Station
DKV-Nr: 3498877
Elkershäuser Str. 29
DE-35796 Weinbach
Tel.: 06471 942015"
573,574,49.710127,8.833346,"TotalEnergies Station
DKV-Nr: 0051132
Heidelberger Str. 71
DE-64385 Reichelsheim
Tel.: 06164 913955"
574,575,50.361681,8.170588,"ARAL Station
DKV-Nr: 0010109
Limburger Str. 15
DE-65611 Brechen
Tel.: 06438 914532"
575,576,49.699483,8.610873,"HEM Station
DKV-Nr: 0058103
Berliner Ring 139
DE-64625 Bensheim
Tel.: 06251 703520"
576,577,50.250985,9.289852,"GLOBUS Station
DKV-Nr: 0040023
Main-Kinzig-Str. 21
DE-63607 Wächtersbach"
577,578,49.695694,8.660504,"AVIA Station
DKV-Nr: 3434045
Nibelungenstr. 332
DE-64625 Bensheim
Tel.: 06251 2458"
578,579,49.696895,8.621736,"AGIP Station
DKV-Nr: 0006320
Darmstädter Str. 136
DE-64625 Bensheim
Tel.: 06251 983733"
579,580,50.5219817,8.5724359,"ARAL Station
DKV-Nr: 0010327
Frankfurter Str. 12
DE-35625 Hüttenberg
Tel.: 06441 74273"
580,581,50.249716,9.295034,"ESSO Station
DKV-Nr: 0003743
Industriestr. 31
DE-63607 Wächtersbach
Tel.: 06053 617605"
581,582,50.524587,8.59309,"TP24Automat
DKV-Nr: 0081399
Am Surbach 3
DE-35625 Hüttenberg"
582,583,49.69506,8.62242,"ESSO Station
DKV-Nr: 3403009
Darmstädter Str. 113
DE-64625 Bensheim
Tel.: 06251/1039150"
583,584,50.524669,8.593036,"ROTH Station
DKV-Nr: 3498034
Am Surbach 3
DE-35625 Hüttenberg"
584,585,49.747741,9.003307,"ESSO Station
DKV-Nr: 0003602
Frankfurter Str. 75
DE-64732 Bad König
Tel.: 06063 5779733"
585,586,50.394543,8.201112,"FREIE Station
DKV-Nr: 0099340
Brotweg 4
DE-65606 Villmar
Tel.: 06482 9490340"
586,587,50.528154,8.749108,"ROTH Station
DKV-Nr: 3498028
Am Pfahlgraben 14
DE-35415 Pohlheim"
587,588,50.401102,9.154986,"FREIE Station
DKV-Nr: 0098400
Gederner Str. 4
DE-63697 Hirzenhain
Tel.: 06045 951614"
588,589,50.233286,8.056111,"SHELL Station
DKV-Nr: 0050426
Im Aartal 9
DE-65326 Aarbergen
Tel.: 06120 92355"
589,590,50.522694,8.816979,"AVIA Station
DKV-Nr: 3498741
Gießener Str. 28
DE-35423 Lich
Tel.: 06404 2507"
590,591,50.529061,8.606426,"SHELL Station
DKV-Nr: 0004270
Rheinfelser Str. 101
DE-35398 Gießen
Tel.: 06403 77537-23"
591,592,50.16089,9.333159,"FREIE Station
DKV-Nr: 3498905
Büchelbach 8
DE-63599 Biebergemünd
Tel.: 06050 1890"
592,593,50.362681,8.154898,"SHELL Station
DKV-Nr: 0050373
Limburger Str. 108
DE-65611 Brechen
Tel.: 06438 2218"
593,594,50.532242,8.659399,"MENGIN Station
DKV-Nr: 0098938
Sudetenstr. 22
DE-35440 Linden
Tel.: 06403 7785990"
594,595,50.532519,8.650129,"TotalEnergies Station
DKV-Nr: 0045042
Frankfurter Str. 2
DE-35440 Linden
Tel.: 06403 2522"
595,596,50.524403,8.817617,"ARAL Station
DKV-Nr: 0010044
Gießener Str. 29
DE-35423 Lich
Tel.: 06404 950220"
596,597,50.533211,8.705689,"AVIA Station
DKV-Nr: 0098986
Wilhelmstr. 23
DE-35415 Pohlheim
Tel.: 06403 61097"
597,598,49.842746,8.174928,"OIL! Station
DKV-Nr: 0074148
Wörrstädter Str. 33
DE-55288 Schornsheim
Tel.: 06732 916540"
598,599,50.155422,8.026639,"SHELL Station
DKV-Nr: 0050431
An der Bundesstr. 260
DE-65321 Heidenrod
Tel.: 06124 2456"
599,600,49.688968,8.603078,"ARAL Station
Bergstraße Ost
DKV-Nr: 0070921
A 5
DE-64625 Bensheim
Tel.: 06251 65100"
600,601,50.536051,8.674886,"FREIE Station
Cardtank 24
DKV-Nr: 3498748
Giessener Str. 95
DE-35440 Linden
Tel.: 06033 950900"
601,602,49.979043,8.054132,"ARAL Station
DKV-Nr: 0070614
Konrad-Adenauer-Str. 15
DE-55218 Ingelheim am Rhein
Tel.: 06132 431937"
602,603,49.720921,8.948155,"CLASSIC Station
DKV-Nr: 0082095
Oberdörfer Str. 20
DE-64753 Brombachtal
Tel.: 06063 2327"
603,604,50.506204,8.933226,"FREIE Station
Cardtank 24
DKV-Nr: 3498747
Kreuzstr. 3 - 5
DE-35410 Hungen
Tel.: 06033 950900"
604,605,50.537879,8.65374,"AGIP Station
DKV-Nr: 0006004
Robert-Bosch-Str. 14
DE-35440 Linden
Tel.: 06403 72026"
605,606,50.54,8.653889,"METRO C&C Station
DKV-Nr: 0018402
Siemensstr. 7
DE-35440 Linden
Tel.: 06403 779433"
606,607,50.542505,8.70578,"MENGIN Station
DKV-Nr: 0098943
Gießener Str. 126
DE-35415 Pohlheim
Tel.: 06403 7785999"
607,608,49.92967233993,9.290952853953,"BFT Station
DKV-Nr: 3499764
Hauptstr. 8
DE-63875 Mespelbrunn
Tel.: 06092 8231614"
608,609,49.80637,9.158531,"SHELL Station
DKV-Nr: 0050092
Elsenfelder Str. 34
DE-63906 Erlenbach
Tel.: 09372 941819"
609,610,49.768017,8.265249,"AVIA XPRESS Station
DKV-Nr: 3434000
Jahnstr. 2
DE-67585 Dorn-Dürkheim
Tel.: 0661 83910"
610,611,50.5379352,8.5361778,"JET Station
DKV-Nr: 0018190
Hörnsheimer Eck 2
DE-35578 Wetzlar
Tel.: 06441 8706902"
611,612,49.676054,8.6117097,"ARAL Station
DKV-Nr: 0070216
Wormser Str. 53
DE-64625 Bensheim
Tel.: 06251 2416"
612,613,49.797742,9.156831,"BFT Station
DKV-Nr: 0098289
Landstr. 6 a
DE-63939 Wörth am Main
Tel.: 09372 8873"
613,614,50.233931,9.337714,"AVIA XPRESS Station
DKV-Nr: 0034037
Gewerbestr. 30
DE-63619 Bad Orb
Tel.: 0661 83910"
614,615,49.694754,8.465244,"TotalEnergies Station
DKV-Nr: 0045327
Darmstädter Str. 143
DE-68647 Biblis
Tel.: 06245 2007479"
615,616,50.312297,9.291392,"ESSO Station
DKV-Nr: 0003952
Birsteiner Str. 49
DE-63636 Brachttal
Tel.: 06054 458"
616,617,50.302858,8.064233,"ESSO Station
DKV-Nr: 0003690
Aarstr. 57
DE-65623 Hahnstätten
Tel.: 06430 7033"
617,618,49.840024,8.14288,"TotalEnergies Station
DKV-Nr: 3451336
Sophie-Opel-Str. 4
DE-55286 Wörrstadt
Tel.: 17641323607"
618,619,49.693193,8.463595,"ESSO Station
DKV-Nr: 3403135
Darmstädter Str. 129
DE-68647 Biblis"
619,620,50.2291423,9.3437382,"ARAL Station
DKV-Nr: 0010751
Frankfurter Str. 11
DE-63619 Bad Orb
Tel.: 06052 900313"
620,621,49.672856,8.597381,"ARAL Station
DKV-Nr: 0070478
Ampèrestr. 1
DE-64625 Bensheim
Tel.: 06251 581734"
621,622,49.852615,8.123177,"ARAL Station
DKV-Nr: 0070524
Ober-Saulheimer-Str. 15
DE-55286 Wörrstadt
Tel.: 06732 1403"
622,623,50.372832,8.122072,"ED Station
DKV-Nr: 0068063
Frankfurter Str. 13
DE-65551 Limburg an der Lahn
Tel.: 06431 973940"
623,624,50.480929,8.2917536,"Q1 Waschstation
DKV-Nr: 0049233
Auf der Platte 2
DE-35781 Weilburg
Tel.: 0541 602521"
624,625,50.517626,8.392605,"AGIP Station
DKV-Nr: 0006898
Kaiser-Friedrich-Str. 1A
DE-35619 Braunfels
Tel.: 06442 9320047"
625,626,49.971515,8.0226,"SHELL Station
DKV-Nr: 3404417
Rheinstr. 53
DE-55435 Gau-Algesheim
Tel.: 06725 6940"
626,627,49.670447,8.551571,"ESSO Station
DKV-Nr: 0003417
Mathildenstr. 69 - 71
DE-64683 Einhausen
Tel.: 06251 51199"
627,628,49.83972,8.12625,"BFT Station
DKV-Nr: 3403213
Hinter dem Turm 3
DE-55286 Wörrstadt
Tel.: 06204 9776440"
